transaction_id,account_id,amount,tx_type,timestamp,status,merchant,category
TXN_001012,ACC_00053,16699.16,withdrawal,2024-01-27 00:00:00,reversed,Freeman Group,fuel
TXN_001013,ACC_00284,29796.02,transfer,2024-10-23 00:00:00,completed,"Garza, Carr and Gregory",restaurant
TXN_001014,ACC_00250,25672.65,debit,2024-09-05 00:00:00,completed,Hall-Brown,groceries
TXN_001015,ACC_00284,28824.4,credit,2024-08-04 00:00:00,completed,Henderson LLC,restaurant
TXN_001016,ACC_00178,5855.87,withdrawal,2024-08-30 00:00:00,completed,"Brown, Orozco and Butler",groceries
TXN_001017,ACC_00099,14407.66,withdrawal,2024-03-23 00:00:00,completed,Wilson-Dean,healthcare
TXN_001018,ACC_00174,10992.92,payment,2024-09-16 00:00:00,failed,"Reed, Terry and Smith",fuel
TXN_001019,ACC_00200,44159.84,,2024-03-08 00:00:00,pending,Barber-Harrison,utilities
TXN_001020,ACC_00083,39989.76,payment,2024-08-29 00:00:00,completed,Hall-Robinson,electronics
TXN_001021,ACC_00089,24149.66,debit,2024-12-07 00:00:00,completed,"Morgan, Guzman and Kirby",fuel
TXN_001022,ACC_00253,39676.19,transfer,2024-02-21 00:00:00,completed,"Mcdonald, Ware and Sharp",groceries
TXN_001023,ACC_00134,17945.75,transfer,2024-01-10 00:00:00,completed,Moyer-Whitaker,travel
TXN_001024,ACC_00033,1608.18,transfer,2024-09-14 00:00:00,completed,"Delgado, Ward and Kennedy",healthcare
TXN_001025,ACC_00250,28103.45,transfer,2024-03-02 00:00:00,reversed,Howell LLC,utilities
TXN_001026,ACC_00286,38507.04,transfer,2024-01-24 00:00:00,failed,"Curry, Estrada and Anderson",electronics
TXN_001027,ACC_00225,,withdrawal,2024-12-27 00:00:00,reversed,Moore Group,electronics
TXN_001028,ACC_00313,39084.8,credit,2024-02-24 00:00:00,pending,Leon Group,groceries
TXN_001029,ACC_00061,5279.5,debit,2024-09-16 00:00:00,failed,Young-Hawkins,travel
TXN_001030,ACC_00260,35411.09,withdrawal,2024-05-29 00:00:00,completed,Howard LLC,electronics
TXN_001031,ACC_00172,32358.18,debit,2024-03-19 00:00:00,completed,Rhodes-Thompson,healthcare
TXN_001032,ACC_00004,48482.14,debit,2024-08-12 00:00:00,pending,"Johnson, Brown and Jordan",fuel
TXN_001033,ACC_00088,14345.05,credit,2024-06-23 00:00:00,completed,"Perez, Hoffman and Tucker",restaurant
TXN_001034,ACC_00126,31475.73,debit,2024-07-03 00:00:00,pending,Glover-Hammond,restaurant
TXN_001035,ACC_00220,6908.34,withdrawal,2024-04-26 00:00:00,failed,"Adams, Hernandez and Vaughn",fuel
TXN_001036,ACC_00186,39732.42,credit,2024-09-21 00:00:00,completed,"Munoz, Garcia and Williams",groceries
TXN_001037,ACC_00044,47182.71,transfer,2024-09-21 00:00:00,completed,Lloyd-Estes,travel
TXN_001038,ACC_00019,-3082.8,debit,2024-08-10 00:00:00,failed,Villegas PLC,groceries
TXN_001039,ACC_00267,49002.55,transfer,2024-11-19 00:00:00,completed,"Casey, Meza and Colon",entertainment
TXN_001040,ACC_00005,45462.45,transfer,2024-06-09 00:00:00,failed,Romero and Sons,travel
TXN_001041,ACC_00106,20202.86,payment,2024-12-24 00:00:00,completed,"Wilson, Harris and Ward",fuel
TXN_001042,ACC_00208,17269.08,debit,2024-12-23 00:00:00,failed,"Carter, Alexander and Hunter",electronics
TXN_001043,ACC_00200,26876.3,debit,2024-01-19 00:00:00,completed,"Harrell, Moore and Cox",entertainment
TXN_001044,ACC_00283,4650.05,transfer,2024-04-19 00:00:00,completed,Martinez and Sons,travel
TXN_001045,ACC_00277,1404.28,payment,2024-01-12 00:00:00,completed,Montes-Hammond,entertainment
TXN_001046,ACC_00057,49347.87,credit,2024-08-04 00:00:00,pending,Sanchez Group,entertainment
TXN_001047,ACC_00064,25379.89,credit,2024-11-17 00:00:00,pending,Mitchell-Jackson,electronics
TXN_001048,ACC_00003,14905.08,withdrawal,2024-08-17 00:00:00,completed,Watson-Fischer,healthcare
TXN_001049,ACC_00274,28284.21,payment,2024-10-24 00:00:00,completed,Soto-Sanchez,entertainment
TXN_001050,ACC_00294,33349.45,debit,2024-05-25 00:00:00,completed,"Fisher, Perez and Pham",healthcare
TXN_001051,ACC_00299,16399.07,debit,2024-02-23 00:00:00,pending,Hardin-Villanueva,utilities
TXN_001052,ACC_00218,4908.41,withdrawal,2024-08-20 00:00:00,completed,"Norton, Cox and Johnson",groceries
TXN_001053,ACC_00244,-44426.58,debit,2024-08-05 00:00:00,completed,Carrillo Ltd,utilities
TXN_001054,ACC_00302,26317.52,payment,2024-12-12 00:00:00,completed,"Acevedo, Miller and Edwards",restaurant
TXN_001055,ACC_00217,29219.35,withdrawal,2024-05-15 00:00:00,completed,Hamilton Group,fuel
TXN_001056,ACC_00074,41192.35,payment,2024-08-01 00:00:00,completed,Keller Ltd,fuel
TXN_001057,ACC_00263,48401.91,payment,2024-03-07 00:00:00,completed,Orr Inc,healthcare
TXN_001058,ACC_00081,23673.04,payment,2024-08-21 00:00:00,completed,"Whitney, Lloyd and Liu",electronics
TXN_001059,ACC_00057,-42617.37,credit,2024-11-04 00:00:00,completed,Barnes-Blackwell,entertainment
TXN_001060,ACC_00061,26143.65,transfer,2024-01-21 00:00:00,completed,"Spencer, Torres and Newton",utilities
TXN_001061,ACC_00015,14706.12,debit,2024-06-04 00:00:00,completed,Smith-Ramirez,restaurant
TXN_001062,ACC_00157,46841.66,transfer,2024-01-25 00:00:00,completed,"Bishop, Thomas and Powell",fuel
TXN_001063,ACC_00179,6125.17,credit,2024-01-02 00:00:00,failed,"Harris, Stephens and Kramer",restaurant
TXN_001064,ACC_00290,28657.22,withdrawal,2024-09-03 00:00:00,failed,"Ramos, Reed and Cain",restaurant
TXN_001065,ACC_00311,41724.65,debit,2024-08-31 00:00:00,pending,"Sullivan, Gonzalez and Turner",fuel
TXN_001066,ACC_00077,33364.37,transfer,2024-08-18 00:00:00,completed,Medina Group,restaurant
TXN_001067,ACC_00203,11648.79,transfer,2024-07-17 00:00:00,completed,"Higgins, Hobbs and Meyer",fuel
TXN_001068,ACC_00085,,credit,2024-05-22 00:00:00,completed,"Campbell, Davis and Arnold",entertainment
TXN_001069,ACC_00287,32261.53,credit,2024-10-14 00:00:00,completed,"Peterson, Reid and Johnson",groceries
TXN_001070,ACC_00244,26092.47,payment,2024-10-18 00:00:00,failed,"Vargas, Allen and Schroeder",electronics
TXN_001071,ACC_00093,46809.73,credit,2024-12-03 00:00:00,completed,"Henderson, Wagner and Dennis",healthcare
TXN_001072,ACC_00297,41486.23,withdrawal,2024-05-05 00:00:00,completed,Green-Romero,utilities
TXN_001073,ACC_00252,29448.76,credit,2024-07-24 00:00:00,completed,Williams Ltd,travel
TXN_001074,ACC_00271,1212.61,transfer,2024-07-31 00:00:00,completed,West PLC,electronics
TXN_001075,ACC_00278,48989.51,debit,2024-02-28 00:00:00,completed,"Smith, Morgan and Young",travel
TXN_001076,ACC_00079,,transfer,2024-05-10 00:00:00,reversed,"Zhang, Cunningham and Kline",travel
TXN_001077,ACC_00167,30727.63,debit,2024-01-31 00:00:00,completed,"Wade, Richard and Hall",groceries
TXN_001078,ACC_00164,19503.09,debit,2024-06-01 00:00:00,completed,Mitchell-Glover,utilities
TXN_001079,ACC_00062,,credit,2024-05-12 00:00:00,completed,"Armstrong, Taylor and Gray",healthcare
TXN_001080,ACC_00259,25435.98,withdrawal,2024-09-09 00:00:00,failed,"Wright, Murphy and Aguilar",entertainment
TXN_001081,ACC_00284,15923.64,withdrawal,2024-02-01 00:00:00,completed,Gibson-Thomas,groceries
TXN_001082,ACC_00010,31680.73,transfer,2024-07-27 00:00:00,completed,Poole-Miller,electronics
TXN_001083,ACC_00065,38151.29,transfer,2024-05-06 00:00:00,completed,Coleman and Sons,fuel
TXN_001084,ACC_00257,42315.43,debit,2024-02-12 00:00:00,pending,Lewis-Miller,travel
TXN_001085,ACC_00087,27026.58,debit,2024-07-10 00:00:00,completed,"Fox, Chapman and Stone",restaurant
TXN_001086,ACC_00001,22592.58,withdrawal,2024-10-11 00:00:00,reversed,Wiggins-Silva,entertainment
TXN_001087,ACC_00001,48604.37,credit,2024-11-30 00:00:00,failed,"Henderson, Alexander and Galvan",fuel
TXN_001088,ACC_00195,29897.41,transfer,2024-05-19 00:00:00,pending,Dennis-Butler,healthcare
TXN_001089,ACC_00145,42035.8,credit,2024-10-26 00:00:00,completed,Thomas and Sons,electronics
TXN_001090,ACC_00063,4494.86,debit,2024-06-02 00:00:00,completed,Dawson-Anderson,entertainment
TXN_001091,ACC_00259,10550.4,transfer,2024-08-09 00:00:00,failed,"Palmer, Rice and Benson",utilities
TXN_001092,ACC_00232,13075.41,transfer,2024-11-21 00:00:00,completed,Kennedy-Francis,utilities
TXN_001093,ACC_00307,10539.09,transfer,2024-06-23 00:00:00,completed,"Wood, Crane and Guzman",travel
TXN_001094,ACC_00312,46113.67,withdrawal,2024-11-26 00:00:00,completed,Rodriguez-Wood,groceries
TXN_001095,ACC_00285,8685.07,withdrawal,2024-12-10 00:00:00,pending,Williams-Hernandez,electronics
TXN_001096,ACC_00276,32566.81,credit,2024-11-28 00:00:00,failed,Torres-Brooks,fuel
TXN_001097,ACC_00193,6179.55,payment,2024-12-10 00:00:00,completed,Tucker-Moody,travel
TXN_001098,ACC_00064,49189.94,withdrawal,2024-12-22 00:00:00,completed,Bowers Group,healthcare
TXN_001099,ACC_00011,478.07,transfer,2024-08-15 00:00:00,completed,Zuniga LLC,utilities
TXN_001100,ACC_00156,4507.43,debit,2024-04-08 00:00:00,completed,Lewis-Fuentes,fuel
TXN_001101,ACC_00253,1849.43,payment,2024-07-04 00:00:00,completed,Smith-Kelley,healthcare
TXN_001102,ACC_00143,19810.35,payment,2024-11-22 00:00:00,completed,Harrell Group,travel
TXN_001103,ACC_00290,9696.58,payment,2024-10-09 00:00:00,completed,Berry-Knight,electronics
TXN_001104,ACC_00034,6421.04,debit,2024-10-28 00:00:00,completed,Harrington-Alvarez,healthcare
TXN_001105,ACC_00141,36447.65,debit,2024-09-24 00:00:00,pending,"Bass, Anderson and Taylor",groceries
TXN_001106,ACC_00130,33889.95,payment,2024-12-20 00:00:00,failed,"Murray, Cole and Cole",groceries
TXN_001107,ACC_00027,32051.9,transfer,2024-08-06 00:00:00,completed,"Nguyen, Marsh and Beck",restaurant
TXN_001108,ACC_00266,6094.67,withdrawal,2024-05-20 00:00:00,completed,Hughes-Mccullough,groceries
TXN_001109,ACC_00216,2357.76,payment,2024-04-24 00:00:00,completed,Weaver-Rubio,groceries
TXN_001110,ACC_00042,9738.46,payment,2024-07-19 00:00:00,pending,Fitzgerald-Brewer,healthcare
TXN_001111,ACC_00039,21196.77,debit,2024-12-19 00:00:00,completed,Mann PLC,utilities
TXN_001112,ACC_00050,3151.58,credit,2024-06-08 00:00:00,completed,"Hogan, Zimmerman and Hoffman",groceries
TXN_001113,ACC_00172,,transfer,2024-10-30 00:00:00,completed,Schneider Inc,fuel
TXN_001114,ACC_00028,47940.54,transfer,2024-05-02 00:00:00,completed,Friedman PLC,healthcare
TXN_001115,ACC_00225,38789.72,credit,2024-02-07 00:00:00,completed,"Todd, Bernard and Boyd",electronics
TXN_001116,ACC_00018,48726.53,withdrawal,2024-02-13 00:00:00,completed,Shaw-Smith,electronics
TXN_001117,ACC_00227,3109.49,credit,2024-03-06 00:00:00,completed,"Mayer, White and Smith",restaurant
TXN_001118,ACC_00029,5100.36,payment,2024-02-03 00:00:00,completed,Sanchez Ltd,restaurant
TXN_001119,ACC_00211,4800.55,debit,2024-07-24 00:00:00,failed,"Wallace, Roman and Lawson",groceries
TXN_001120,ACC_00220,19202.16,payment,2024-08-20 00:00:00,completed,Chapman-Henry,utilities
TXN_001121,ACC_00014,46879.87,withdrawal,2024-11-29 00:00:00,completed,Morgan and Sons,healthcare
TXN_001122,ACC_00305,5143.46,credit,2024-02-25 00:00:00,completed,Johnson-Rice,healthcare
TXN_001123,ACC_00261,6307.82,transfer,2024-10-20 00:00:00,completed,Scott-Wilson,fuel
TXN_001124,ACC_00125,22236.77,debit,2024-11-13 00:00:00,pending,Weaver LLC,groceries
TXN_001125,ACC_00224,15590.23,payment,2024-03-06 00:00:00,reversed,White Inc,utilities
TXN_001126,ACC_00278,29187.46,debit,2024-06-08 00:00:00,completed,Parker Group,entertainment
TXN_001127,ACC_00189,17151.59,credit,2024-11-04 00:00:00,completed,"Jackson, Mendez and Nguyen",travel
TXN_001128,ACC_00287,11876.99,credit,2024-01-30 00:00:00,completed,Reeves LLC,healthcare
TXN_001129,ACC_00104,32031.33,credit,2024-04-12 00:00:00,completed,Garcia-Thomas,fuel
TXN_001130,ACC_00240,34595.13,payment,2024-12-21 00:00:00,completed,Scott-David,utilities
TXN_001131,ACC_00169,14988.58,debit,2024-11-11 00:00:00,completed,Williams and Sons,groceries
TXN_001132,ACC_00002,10978.1,debit,2024-09-10 00:00:00,completed,"Willis, Vasquez and Goodwin",fuel
TXN_001133,ACC_00247,10664.79,transfer,2024-11-15 00:00:00,pending,Avery-Adams,restaurant
TXN_001134,ACC_00004,20021.63,transfer,2024-04-15 00:00:00,completed,Marshall-Russell,utilities
TXN_001135,ACC_00073,27739.03,transfer,2024-01-16 00:00:00,completed,Johnson-Schultz,utilities
TXN_001136,ACC_00102,48765.71,debit,2024-01-23 00:00:00,completed,Adams PLC,healthcare
TXN_001137,ACC_00174,35944.65,payment,2024-05-14 00:00:00,completed,"Garcia, Hines and Pearson",healthcare
TXN_001138,ACC_00135,8812.11,credit,2024-01-12 00:00:00,completed,Torres Group,travel
TXN_001139,ACC_00057,32746.91,transfer,2024-07-13 00:00:00,failed,Miller-Fields,entertainment
TXN_001140,ACC_00191,12015.1,debit,2024-08-21 00:00:00,failed,Patton and Sons,restaurant
TXN_001141,ACC_00074,3278.22,debit,2024-12-30 00:00:00,pending,Fernandez-Jackson,healthcare
TXN_001142,ACC_00192,18915.99,transfer,2024-09-29 00:00:00,completed,Medina Group,healthcare
TXN_001143,ACC_00301,38156.49,debit,2024-01-24 00:00:00,failed,"Hayes, Smith and Marshall",entertainment
TXN_001144,ACC_00028,16390.75,transfer,2024-03-17 00:00:00,failed,"Roberts, Stanton and Smith",fuel
TXN_001145,ACC_00241,36367.65,payment,2024-04-17 00:00:00,completed,Nelson-King,restaurant
TXN_001146,ACC_00192,37559.3,withdrawal,2024-11-26 00:00:00,completed,"James, Bell and Chen",travel
TXN_001147,ACC_00270,35627.22,withdrawal,2024-06-13 00:00:00,completed,"Pittman, Campbell and Martin",fuel
TXN_001148,ACC_00206,13424.09,payment,2024-08-30 00:00:00,completed,"Hart, Turner and Foster",healthcare
TXN_001149,ACC_00232,44745.28,debit,2024-04-22 00:00:00,completed,Rivas Ltd,entertainment
TXN_001150,ACC_00293,44436.56,debit,2024-08-05 00:00:00,failed,"Lutz, Johns and Clark",utilities
TXN_001151,ACC_00069,27532.09,credit,2024-05-10 00:00:00,completed,"Bernard, Flores and Fleming",utilities
TXN_001152,ACC_00239,29202.27,payment,2024-04-27 00:00:00,completed,Reid-Petty,restaurant
TXN_001153,ACC_00210,23382.87,transfer,2024-08-18 00:00:00,pending,"Chavez, Sanchez and Bird",utilities
TXN_001154,ACC_00092,19124.72,withdrawal,2024-05-19 00:00:00,completed,Clark-Haley,electronics
TXN_001155,ACC_00151,45074.78,payment,2024-07-02 00:00:00,completed,Smith-Holt,electronics
TXN_001156,ACC_00051,46331.03,credit,2024-05-21 00:00:00,completed,"Nielsen, Lynch and Smith",groceries
TXN_001157,ACC_00101,10023.33,transfer,2024-10-06 00:00:00,completed,Chambers Group,entertainment
TXN_001158,ACC_00071,35285.08,payment,2024-04-07 00:00:00,failed,"Woodard, Warner and Farmer",groceries
TXN_001159,ACC_00178,-14099.45,withdrawal,2024-06-02 00:00:00,failed,"Miller, Mcdowell and Curtis",groceries
TXN_001160,ACC_00077,32708.01,withdrawal,2024-08-29 00:00:00,completed,"Johnson, Collier and Powers",healthcare
TXN_001161,ACC_00301,11693.82,payment,2024-08-30 00:00:00,pending,"Martinez, Stanton and Bennett",fuel
TXN_001162,ACC_00161,39597.83,debit,2024-06-23 00:00:00,completed,"Howard, Thompson and Tate",restaurant
TXN_001163,ACC_00286,21939.65,credit,2024-04-17 00:00:00,completed,"Terrell, Martinez and Wood",travel
TXN_001164,ACC_00005,47168.27,withdrawal,2024-06-05 00:00:00,pending,Wallace and Sons,utilities
TXN_001165,ACC_00218,11282.28,withdrawal,2024-06-22 00:00:00,pending,"Smith, Campbell and Morse",entertainment
TXN_001166,ACC_00291,-29351.88,credit,2024-06-15 00:00:00,failed,Lee-Velasquez,travel
TXN_001167,ACC_00309,28413.86,payment,2024-06-18 00:00:00,completed,"Turner, Robbins and Young",restaurant
TXN_001168,ACC_00201,10218.19,credit,2024-07-14 00:00:00,completed,Coffey-Johnson,healthcare
TXN_001169,ACC_00292,5440.83,withdrawal,2024-08-31 00:00:00,completed,Conway-Mann,entertainment
TXN_001170,ACC_00284,8579.47,debit,2024-02-17 00:00:00,completed,Smith Ltd,fuel
TXN_001171,ACC_00036,9342.74,withdrawal,2024-01-14 00:00:00,completed,Rodriguez-Ramirez,healthcare
TXN_001172,ACC_00036,32981.9,withdrawal,2024-05-29 00:00:00,completed,"Snyder, Arnold and Keller",groceries
TXN_001173,ACC_00211,16345.34,withdrawal,2024-03-28 00:00:00,completed,"Chambers, Morrison and Thompson",electronics
TXN_001174,ACC_00245,26827.29,credit,2024-03-07 00:00:00,completed,"Anderson, Brown and Green",healthcare
TXN_001175,ACC_00159,43523.75,withdrawal,2024-03-07 00:00:00,pending,"Foley, Ibarra and Daniel",fuel
TXN_001176,ACC_00159,30189.44,payment,2024-03-22 00:00:00,completed,Lee-Gregory,fuel
TXN_001177,ACC_00074,10093.12,withdrawal,2024-05-21 00:00:00,completed,"Byrd, Mendez and Becker",restaurant
TXN_001178,ACC_00270,40380.22,transfer,2024-11-05 00:00:00,failed,Smith-Simmons,fuel
TXN_001179,ACC_00021,23140.15,credit,2024-08-23 00:00:00,completed,"Hahn, Williams and Mcmillan",fuel
TXN_001180,ACC_00153,35018.82,withdrawal,2024-06-26 00:00:00,completed,Richard-Russell,travel
TXN_001181,ACC_00222,12464.25,withdrawal,2024-07-31 00:00:00,completed,Frazier Group,travel
TXN_001182,ACC_00202,28435.08,,2024-12-23 00:00:00,completed,Ward-Blake,travel
TXN_001183,ACC_00276,44128.97,transfer,2024-05-20 00:00:00,completed,"Walker, Ramirez and Fisher",electronics
TXN_001184,ACC_00112,36329.62,withdrawal,2024-12-23 00:00:00,completed,Stewart-Myers,electronics
TXN_001185,ACC_00054,3835.92,payment,2024-07-07 00:00:00,pending,Miller-Armstrong,utilities
TXN_001186,ACC_00130,22552.29,debit,2024-07-28 00:00:00,completed,Mooney and Sons,fuel
TXN_001187,ACC_00237,3669.04,withdrawal,2024-01-14 00:00:00,completed,"Coleman, Jones and Wright",restaurant
TXN_001188,ACC_00006,19839.75,transfer,2024-04-09 00:00:00,completed,Murphy Inc,travel
TXN_001189,ACC_00238,33518.08,withdrawal,2024-06-16 00:00:00,completed,"Garrett, Johnson and Reynolds",electronics
TXN_001190,ACC_00225,32854.56,debit,2024-10-07 00:00:00,completed,Watkins Ltd,entertainment
TXN_001191,ACC_00010,8537.75,payment,2024-03-23 00:00:00,completed,Pittman-Wright,entertainment
TXN_001192,ACC_00201,26737.35,debit,2024-03-04 00:00:00,completed,Allen-Peterson,groceries
TXN_001193,ACC_00226,,transfer,2024-12-12 00:00:00,completed,Underwood PLC,groceries
TXN_001194,ACC_00227,26619.62,credit,2024-12-11 00:00:00,pending,Harding PLC,electronics
TXN_001195,ACC_00228,34520.43,credit,2024-07-18 00:00:00,completed,"Gonzales, Davis and Griffin",groceries
TXN_001196,ACC_00128,38358.04,transfer,2024-07-12 00:00:00,failed,Miller Inc,healthcare
TXN_001197,ACC_00015,811.76,credit,2024-02-16 00:00:00,completed,Bennett Ltd,healthcare
TXN_001198,ACC_00113,33450.78,credit,2024-12-14 00:00:00,pending,Patton Inc,travel
TXN_001199,ACC_00263,2210.19,credit,2024-03-26 00:00:00,pending,Brown-Bishop,utilities
TXN_001200,ACC_00107,31343.05,payment,2024-10-14 00:00:00,completed,Jones-Byrd,restaurant
TXN_001201,ACC_00055,11628.08,transfer,2024-03-02 00:00:00,completed,"Williams, Horn and Morales",groceries
TXN_001202,ACC_00007,32703.1,withdrawal,2024-07-24 00:00:00,completed,"Walton, Hall and Greene",healthcare
TXN_001203,ACC_00143,32901.51,payment,2024-02-03 00:00:00,completed,"Hanson, Chavez and Marshall",electronics
TXN_001204,ACC_00307,20560.73,withdrawal,2024-04-21 00:00:00,reversed,Hobbs-Harvey,electronics
TXN_001205,ACC_00292,26813.71,debit,2024-12-30 00:00:00,completed,Curtis-Lowe,electronics
TXN_001206,ACC_00199,16224.47,debit,2024-11-03 00:00:00,completed,Gibson LLC,utilities
TXN_001207,ACC_00172,24111.7,credit,2024-12-07 00:00:00,completed,"Lee, Garcia and Larson",fuel
TXN_001208,ACC_00120,25556.2,payment,2024-07-14 00:00:00,completed,Watkins and Sons,groceries
TXN_001209,ACC_00064,1070.46,transfer,2024-04-29 00:00:00,completed,"Martinez, Hicks and Kelly",restaurant
TXN_001210,ACC_00031,30992.11,debit,2024-05-04 00:00:00,completed,Hardy-Wallace,entertainment
TXN_001211,ACC_00105,7592.01,credit,2024-04-13 00:00:00,completed,Taylor Inc,fuel
TXN_001212,ACC_00163,6722.01,,2024-06-17 00:00:00,completed,Anderson PLC,restaurant
TXN_001213,ACC_00013,40637.4,debit,2024-11-27 00:00:00,pending,Palmer-Pearson,utilities
TXN_001214,ACC_00277,12120.03,credit,2024-06-24 00:00:00,failed,Collins-Mcclure,healthcare
TXN_001215,ACC_00114,34816.94,payment,2024-12-17 00:00:00,failed,Hernandez LLC,utilities
TXN_001216,ACC_00004,22123.62,credit,2024-04-03 00:00:00,failed,"Cooper, Wood and Smith",electronics
TXN_001217,ACC_00073,2614.82,debit,2024-04-08 00:00:00,completed,"Sandoval, Thomas and Young",travel
TXN_001218,ACC_00105,27446.87,debit,2024-10-30 00:00:00,completed,"Trevino, Henderson and Gonzalez",restaurant
TXN_001219,ACC_00102,15580.03,debit,2024-08-27 00:00:00,completed,Davidson and Sons,healthcare
TXN_001220,ACC_00230,14274.79,debit,2024-06-04 00:00:00,completed,Peterson Ltd,fuel
TXN_001221,ACC_00185,47551.15,withdrawal,2024-02-10 00:00:00,completed,Neal-Holden,fuel
TXN_001222,ACC_00313,21140.64,withdrawal,2024-08-13 00:00:00,pending,"Schwartz, Christian and Knight",fuel
TXN_001223,ACC_00219,38098.85,credit,2024-01-11 00:00:00,pending,Jensen-Barnes,entertainment
TXN_001224,ACC_00284,26864.51,debit,2024-10-31 00:00:00,completed,Garcia Inc,fuel
TXN_001225,ACC_00193,22685.62,payment,2024-06-05 00:00:00,completed,Robinson-Smith,electronics
TXN_001226,ACC_00241,6841.45,debit,2024-06-19 00:00:00,completed,Steele Group,healthcare
TXN_001227,ACC_00257,651.59,transfer,2024-01-03 00:00:00,completed,"Lewis, Castillo and Tate",restaurant
TXN_001228,ACC_00192,48524.93,withdrawal,2024-07-21 00:00:00,completed,Aguirre-Bennett,electronics
TXN_001229,ACC_00064,44251.13,withdrawal,2024-07-28 00:00:00,failed,Lopez-Fritz,travel
TXN_001230,ACC_00131,38149.91,transfer,2024-04-09 00:00:00,completed,Smith-Howard,fuel
TXN_001231,ACC_00030,34427.58,withdrawal,2024-11-21 00:00:00,failed,"Wilson, Roberts and Lee",healthcare
TXN_001232,ACC_00186,23891.5,credit,2024-05-04 00:00:00,completed,"Durham, Ward and Hester",travel
TXN_001233,ACC_00076,30275.73,transfer,2024-05-13 00:00:00,completed,Gonzalez and Sons,travel
TXN_001234,ACC_00048,5845.36,withdrawal,2024-01-07 00:00:00,completed,Mcclure Ltd,electronics
TXN_001235,ACC_00217,45498.36,debit,2024-09-22 00:00:00,pending,Morgan PLC,entertainment
TXN_001236,ACC_00273,15117.96,withdrawal,2024-12-20 00:00:00,completed,White Inc,restaurant
TXN_001237,ACC_00294,5472.61,transfer,2024-02-15 00:00:00,pending,Cameron Inc,entertainment
TXN_001238,ACC_00204,46501.54,transfer,2024-04-17 00:00:00,completed,Decker and Sons,travel
TXN_001239,ACC_00036,88.91,withdrawal,2024-09-08 00:00:00,completed,Pena-Dyer,entertainment
TXN_001240,ACC_00192,8540.01,,2024-08-08 00:00:00,completed,Boyle-Torres,healthcare
TXN_001241,ACC_00057,9107.4,withdrawal,2024-09-06 00:00:00,completed,Wood LLC,healthcare
TXN_001242,ACC_00094,10055.03,debit,2024-04-05 00:00:00,completed,"Jackson, Rose and Lloyd",restaurant
TXN_001243,ACC_00056,-31345.6,debit,2024-08-13 00:00:00,completed,"Keith, Johns and Jones",electronics
TXN_001244,ACC_00033,6242.83,transfer,2024-07-12 00:00:00,completed,Andrade and Sons,healthcare
TXN_001245,ACC_00052,24264.87,credit,2024-09-01 00:00:00,completed,Lee Group,groceries
TXN_001246,ACC_00022,29126.45,credit,2024-12-06 00:00:00,completed,"Brooks, Greene and Rowland",groceries
TXN_001247,ACC_00137,30153.21,withdrawal,2024-07-11 00:00:00,completed,Mccall PLC,utilities
TXN_001248,ACC_00190,21478.39,transfer,2024-11-05 00:00:00,reversed,"Lopez, Nichols and Clarke",healthcare
TXN_001249,ACC_00194,33257.26,payment,2024-07-03 00:00:00,completed,Wright-Soto,utilities
TXN_001250,ACC_00002,40315.45,withdrawal,2024-06-18 00:00:00,failed,Salas-York,restaurant
TXN_001251,ACC_00063,1293.76,payment,2024-03-12 00:00:00,completed,"Blackwell, Clark and Miller",healthcare
TXN_001252,ACC_00244,22601.38,payment,2024-07-07 00:00:00,completed,Gibbs-Mendez,healthcare
TXN_001253,ACC_00165,49309.21,credit,2024-01-02 00:00:00,completed,Romero Ltd,groceries
TXN_001254,ACC_00120,33899.69,payment,2024-06-15 00:00:00,completed,"Brooks, Stone and White",electronics
TXN_001255,ACC_00244,21401.53,credit,2024-06-27 00:00:00,completed,"Brooks, Neal and Baldwin",entertainment
TXN_001256,ACC_00074,9761.9,payment,2024-11-06 00:00:00,failed,Wells-Perkins,groceries
TXN_001257,ACC_00045,24901.27,transfer,2024-03-06 00:00:00,pending,"Morse, Silva and Johnson",fuel
TXN_001258,ACC_00060,44821.46,withdrawal,2024-03-27 00:00:00,completed,Jacobson Group,healthcare
TXN_001259,ACC_00046,10589.92,credit,2024-05-04 00:00:00,completed,Foster LLC,groceries
TXN_001260,ACC_00168,46450.88,withdrawal,2024-03-23 00:00:00,pending,Oneal-Duncan,healthcare
TXN_001261,ACC_00064,33299.97,debit,2024-05-11 00:00:00,failed,Scott-Miller,fuel
TXN_001262,ACC_00171,39779.07,debit,2024-02-16 00:00:00,failed,Phillips PLC,electronics
TXN_001263,ACC_00196,17167.86,payment,2024-11-25 00:00:00,reversed,Hall-Williams,restaurant
TXN_001264,ACC_00060,11185.31,transfer,2024-04-29 00:00:00,completed,"Oliver, Simmons and Mcdonald",electronics
TXN_001265,ACC_00097,37031.66,credit,2024-06-23 00:00:00,completed,Richardson-Jimenez,travel
TXN_001266,ACC_00296,47703.89,credit,2024-06-09 00:00:00,completed,Reyes-White,healthcare
TXN_001267,ACC_00164,48992.68,transfer,2024-07-17 00:00:00,pending,Baker Inc,travel
TXN_001268,ACC_00303,33190.5,debit,2024-09-23 00:00:00,completed,Valenzuela-Phillips,groceries
TXN_001269,ACC_00162,42619.58,debit,2024-10-02 00:00:00,pending,"Hunt, Schneider and Hartman",entertainment
